Target1
-0.5,0.25
-0.44999999999999996,0.25
-0.3999999999999999,0.20000000000000018
-0.34999999999999987,0.20000000000000018
-0.2999999999999998,0.1499999999999999
-0.25,0.1499999999999999
-0.19999999999999996,0.1499999999999999
-0.1499999999999999,0.10000000000000009
-0.09999999999999987,0.050000000000000266
-0.04999999999999982,0.050000000000000266
0.0,0.0
Target2
0.5,-0.25
0.4500000000000002,-0.25
0.40000000000000036,-0.19999999999999996
0.3500000000000001,-0.19999999999999996
0.30000000000000027,-0.1499999999999999
0.25,-0.1499999999999999
0.20000000000000018,-0.1499999999999999
0.1499999999999999,-0.09999999999999987
0.10000000000000009,-0.09999999999999987
0.050000000000000266,-0.04999999999999982
0.0,-0.04999999999999982
-0.04999999999999982,0.0
-0.09999999999999987,0.0
-0.1499999999999999,0.050000000000000266
-0.19999999999999996,0.050000000000000266
-0.25,0.10000000000000009
-0.2999999999999998,0.10000000000000009
-0.34999999999999987,0.1499999999999999
-0.3999999999999999,0.20000000000000018
-0.44999999999999996,0.20000000000000018
-0.5,0.25
